Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000000	N0	n127	0.03225806451612903	Non-Terminal	t18_fai-gene-cluster-1_AAY_000159, t10_fai-gene-cluster-1_ABB_000175, t2_fai-gene-cluster-1_AAJ_000178, t6_fai-gene-cluster-1_AAX_000161, t3_fai-gene-cluster-1_AAK_000188, t19_fai-gene-cluster-1_AAR_000208, t17_fai-gene-cluster-1_AAO_000230, t8_fai-gene-cluster-1_AAE_000227, t14_fai-gene-cluster-1_AAD_000214, t6_fai-gene-cluster-1_AAX_000160, t20_fai-gene-cluster-1_AAN_000145, t15_fai-gene-cluster-1_AAQ_000195, t3_fai-gene-cluster-1_AAK_000187, t25_fai-gene-cluster-1_AAG_000162, t23_fai-gene-cluster-1_ABC_000138, t14_fai-gene-cluster-1_AAD_000213, t17_fai-gene-cluster-1_AAO_000229, t8_fai-gene-cluster-1_AAE_000226, t3_fai-gene-cluster-1_AAK_000186, t19_fai-gene-cluster-1_AAR_000207, t20_fai-gene-cluster-1_AAN_000144, t21_fai-gene-cluster-1_AAS_000187, t7_fai-gene-cluster-1_AAC_000163, t13_fai-gene-cluster-1_AAT_000167, t1_fai-gene-cluster-1_AAI_000144	t21_fai-gene-cluster-1_AAS_000188
OG0000000	N0	n129	0.06451612903225806	Non-Terminal	t10_fai-gene-cluster-1_ABB_000175, t2_fai-gene-cluster-1_AAJ_000178, t6_fai-gene-cluster-1_AAX_000161, t3_fai-gene-cluster-1_AAK_000188	t19_fai-gene-cluster-1_AAR_000208, t17_fai-gene-cluster-1_AAO_000230, t8_fai-gene-cluster-1_AAE_000227, t14_fai-gene-cluster-1_AAD_000214, t6_fai-gene-cluster-1_AAX_000160, t20_fai-gene-cluster-1_AAN_000145, t15_fai-gene-cluster-1_AAQ_000195, t3_fai-gene-cluster-1_AAK_000187, t25_fai-gene-cluster-1_AAG_000162, t23_fai-gene-cluster-1_ABC_000138, t14_fai-gene-cluster-1_AAD_000213, t17_fai-gene-cluster-1_AAO_000229, t8_fai-gene-cluster-1_AAE_000226, t3_fai-gene-cluster-1_AAK_000186, t19_fai-gene-cluster-1_AAR_000207, t20_fai-gene-cluster-1_AAN_000144, t21_fai-gene-cluster-1_AAS_000187, t7_fai-gene-cluster-1_AAC_000163, t13_fai-gene-cluster-1_AAT_000167, t1_fai-gene-cluster-1_AAI_000144
OG0000000	N0	n133	0.12903225806451613	Non-Terminal	t19_fai-gene-cluster-1_AAR_000208, t17_fai-gene-cluster-1_AAO_000230, t8_fai-gene-cluster-1_AAE_000227, t14_fai-gene-cluster-1_AAD_000214	t6_fai-gene-cluster-1_AAX_000160, t20_fai-gene-cluster-1_AAN_000145, t15_fai-gene-cluster-1_AAQ_000195, t3_fai-gene-cluster-1_AAK_000187, t25_fai-gene-cluster-1_AAG_000162, t23_fai-gene-cluster-1_ABC_000138, t14_fai-gene-cluster-1_AAD_000213, t17_fai-gene-cluster-1_AAO_000229, t8_fai-gene-cluster-1_AAE_000226, t3_fai-gene-cluster-1_AAK_000186, t19_fai-gene-cluster-1_AAR_000207, t20_fai-gene-cluster-1_AAN_000144, t21_fai-gene-cluster-1_AAS_000187, t7_fai-gene-cluster-1_AAC_000163, t13_fai-gene-cluster-1_AAT_000167, t1_fai-gene-cluster-1_AAI_000144
OG0000000	N0	n138	0.03225806451612903	Non-Terminal	t20_fai-gene-cluster-1_AAN_000145	t15_fai-gene-cluster-1_AAQ_000195, t3_fai-gene-cluster-1_AAK_000187, t25_fai-gene-cluster-1_AAG_000162, t23_fai-gene-cluster-1_ABC_000138, t14_fai-gene-cluster-1_AAD_000213, t17_fai-gene-cluster-1_AAO_000229, t8_fai-gene-cluster-1_AAE_000226, t3_fai-gene-cluster-1_AAK_000186, t19_fai-gene-cluster-1_AAR_000207, t20_fai-gene-cluster-1_AAN_000144, t21_fai-gene-cluster-1_AAS_000187, t7_fai-gene-cluster-1_AAC_000163, t13_fai-gene-cluster-1_AAT_000167, t1_fai-gene-cluster-1_AAI_000144
OG0000000	N0	n140	0.03225806451612903	Non-Terminal	t3_fai-gene-cluster-1_AAK_000187	t25_fai-gene-cluster-1_AAG_000162, t23_fai-gene-cluster-1_ABC_000138, t14_fai-gene-cluster-1_AAD_000213, t17_fai-gene-cluster-1_AAO_000229, t8_fai-gene-cluster-1_AAE_000226, t3_fai-gene-cluster-1_AAK_000186, t19_fai-gene-cluster-1_AAR_000207, t20_fai-gene-cluster-1_AAN_000144, t21_fai-gene-cluster-1_AAS_000187, t7_fai-gene-cluster-1_AAC_000163, t13_fai-gene-cluster-1_AAT_000167, t1_fai-gene-cluster-1_AAI_000144
OG0000001	N0	n0	0.967741935483871	Non-Terminal	t6_fai-gene-cluster-1_AAX_000148, t2_fai-gene-cluster-1_AAJ_000163, t18_fai-gene-cluster-1_AAY_000141, t30_fai-gene-cluster-1_AAL_000144, t1_fai-gene-cluster-1_AAI_000148, t20_fai-gene-cluster-1_AAN_000148, t3_fai-gene-cluster-1_AAK_000192, t22_fai-gene-cluster-1_AAU_000199, t9_fai-gene-cluster-1_AAZ_000141, t24_fai-gene-cluster-1_AAH_000141, t28_fai-gene-cluster-1_AAF_000135, t26_fai-gene-cluster-1_AAM_000216, t12_fai-gene-cluster-1_AAA_000136, t10_fai-gene-cluster-1_ABB_000158, t16_fai-gene-cluster-1_ABA_000199, t27_fai-gene-cluster-1_AAP_000197, t21_fai-gene-cluster-1_AAS_000193, t4_fai-gene-cluster-1_ABD_000230, t11_fai-gene-cluster-1_AAV_000149, t28_fai-gene-cluster-1_AAF_000155, t1_fai-gene-cluster-1_AAI_000129, t8_fai-gene-cluster-1_AAE_000234, t17_fai-gene-cluster-1_AAO_000237, t14_fai-gene-cluster-1_AAD_000221, t19_fai-gene-cluster-1_AAR_000214, t15_fai-gene-cluster-1_AAQ_000201, t19_fai-gene-cluster-1_AAR_000186, t15_fai-gene-cluster-1_AAQ_000181, t5_fai-gene-cluster-1_AAW_000194, t29_fai-gene-cluster-1_ABE_000198, t25_fai-gene-cluster-1_AAG_000167, t13_fai-gene-cluster-1_AAT_000172, t7_fai-gene-cluster-1_AAC_000167, t23_fai-gene-cluster-1_ABC_000142, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000117, Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000129	t9_fai-gene-cluster-1_AAZ_000160, t24_fai-gene-cluster-1_AAH_000161, t10_fai-gene-cluster-1_ABB_000159, t27_fai-gene-cluster-1_AAP_000175, t21_fai-gene-cluster-1_AAS_000165, t16_fai-gene-cluster-1_ABA_000172, t4_fai-gene-cluster-1_ABD_000198, t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190, t13_fai-gene-cluster-1_AAT_000149, t7_fai-gene-cluster-1_AAC_000147, t25_fai-gene-cluster-1_AAG_000146, t23_fai-gene-cluster-1_ABC_000127, t4_fai-gene-cluster-1_ABD_000231, t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156, t21_fai-gene-cluster-1_AAS_000194, t27_fai-gene-cluster-1_AAP_000198, t16_fai-gene-cluster-1_ABA_000200, t7_fai-gene-cluster-1_AAC_000148, t6_fai-gene-cluster-1_AAX_000165, t2_fai-gene-cluster-1_AAJ_000183, t10_fai-gene-cluster-1_ABB_000180, t14_fai-gene-cluster-1_AAD_000191, t17_fai-gene-cluster-1_AAO_000204, t8_fai-gene-cluster-1_AAE_000199, t22_fai-gene-cluster-1_AAU_000175, t4_fai-gene-cluster-1_ABD_000197, t26_fai-gene-cluster-1_AAM_000191, t5_fai-gene-cluster-1_AAW_000169, t3_fai-gene-cluster-1_AAK_000169, t29_fai-gene-cluster-1_ABE_000174, t16_fai-gene-cluster-1_ABA_000173, t21_fai-gene-cluster-1_AAS_000166, t25_fai-gene-cluster-1_AAG_000147, t13_fai-gene-cluster-1_AAT_000150, t23_fai-gene-cluster-1_ABC_000128, t30_fai-gene-cluster-1_AAL_000163, t11_fai-gene-cluster-1_AAV_000168, t12_fai-gene-cluster-1_AAA_000154, t18_fai-gene-cluster-1_AAY_000163, t20_fai-gene-cluster-1_AAN_000134
OG0000001	N2	n7	0.037037037037037035	Non-Terminal	t1_fai-gene-cluster-1_AAI_000148, t20_fai-gene-cluster-1_AAN_000148	t3_fai-gene-cluster-1_AAK_000192, t22_fai-gene-cluster-1_AAU_000199, t9_fai-gene-cluster-1_AAZ_000141, t24_fai-gene-cluster-1_AAH_000141, t28_fai-gene-cluster-1_AAF_000135, t26_fai-gene-cluster-1_AAM_000216, t12_fai-gene-cluster-1_AAA_000136, t10_fai-gene-cluster-1_ABB_000158, t16_fai-gene-cluster-1_ABA_000199, t27_fai-gene-cluster-1_AAP_000197, t21_fai-gene-cluster-1_AAS_000193, t4_fai-gene-cluster-1_ABD_000230, t11_fai-gene-cluster-1_AAV_000149, t28_fai-gene-cluster-1_AAF_000155, t1_fai-gene-cluster-1_AAI_000129, t8_fai-gene-cluster-1_AAE_000234, t17_fai-gene-cluster-1_AAO_000237, t14_fai-gene-cluster-1_AAD_000221, t19_fai-gene-cluster-1_AAR_000214, t15_fai-gene-cluster-1_AAQ_000201, t19_fai-gene-cluster-1_AAR_000186, t15_fai-gene-cluster-1_AAQ_000181, t5_fai-gene-cluster-1_AAW_000194, t29_fai-gene-cluster-1_ABE_000198
OG0000001	N10	n26	0.4	Non-Terminal	t8_fai-gene-cluster-1_AAE_000234, t17_fai-gene-cluster-1_AAO_000237, t14_fai-gene-cluster-1_AAD_000221, t19_fai-gene-cluster-1_AAR_000214, t15_fai-gene-cluster-1_AAQ_000201	t19_fai-gene-cluster-1_AAR_000186, t15_fai-gene-cluster-1_AAQ_000181
OG0000001	Ref_Epa_from_V583_fai-gene-cluster-1	n35	1.0	Terminal	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000117	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000129
OG0000001	N0	n39	0.06451612903225806	Non-Terminal	t10_fai-gene-cluster-1_ABB_000159, t27_fai-gene-cluster-1_AAP_000175, t21_fai-gene-cluster-1_AAS_000165, t16_fai-gene-cluster-1_ABA_000172, t4_fai-gene-cluster-1_ABD_000198, t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190, t13_fai-gene-cluster-1_AAT_000149, t7_fai-gene-cluster-1_AAC_000147, t25_fai-gene-cluster-1_AAG_000146, t23_fai-gene-cluster-1_ABC_000127, t4_fai-gene-cluster-1_ABD_000231, t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156, t21_fai-gene-cluster-1_AAS_000194, t27_fai-gene-cluster-1_AAP_000198, t16_fai-gene-cluster-1_ABA_000200, t7_fai-gene-cluster-1_AAC_000148, t6_fai-gene-cluster-1_AAX_000165, t2_fai-gene-cluster-1_AAJ_000183, t10_fai-gene-cluster-1_ABB_000180, t14_fai-gene-cluster-1_AAD_000191, t17_fai-gene-cluster-1_AAO_000204, t8_fai-gene-cluster-1_AAE_000199, t22_fai-gene-cluster-1_AAU_000175, t4_fai-gene-cluster-1_ABD_000197, t26_fai-gene-cluster-1_AAM_000191, t5_fai-gene-cluster-1_AAW_000169, t3_fai-gene-cluster-1_AAK_000169, t29_fai-gene-cluster-1_ABE_000174, t16_fai-gene-cluster-1_ABA_000173, t21_fai-gene-cluster-1_AAS_000166, t25_fai-gene-cluster-1_AAG_000147, t13_fai-gene-cluster-1_AAT_000150, t23_fai-gene-cluster-1_ABC_000128	t30_fai-gene-cluster-1_AAL_000163, t11_fai-gene-cluster-1_AAV_000168, t12_fai-gene-cluster-1_AAA_000154, t18_fai-gene-cluster-1_AAY_000163
OG0000001	N0	n40	0.5161290322580645	Non-Terminal	t10_fai-gene-cluster-1_ABB_000159, t27_fai-gene-cluster-1_AAP_000175, t21_fai-gene-cluster-1_AAS_000165, t16_fai-gene-cluster-1_ABA_000172, t4_fai-gene-cluster-1_ABD_000198, t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190, t13_fai-gene-cluster-1_AAT_000149, t7_fai-gene-cluster-1_AAC_000147, t25_fai-gene-cluster-1_AAG_000146, t23_fai-gene-cluster-1_ABC_000127, t4_fai-gene-cluster-1_ABD_000231, t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156, t21_fai-gene-cluster-1_AAS_000194, t27_fai-gene-cluster-1_AAP_000198, t16_fai-gene-cluster-1_ABA_000200	t7_fai-gene-cluster-1_AAC_000148, t6_fai-gene-cluster-1_AAX_000165, t2_fai-gene-cluster-1_AAJ_000183, t10_fai-gene-cluster-1_ABB_000180, t14_fai-gene-cluster-1_AAD_000191, t17_fai-gene-cluster-1_AAO_000204, t8_fai-gene-cluster-1_AAE_000199, t22_fai-gene-cluster-1_AAU_000175, t4_fai-gene-cluster-1_ABD_000197, t26_fai-gene-cluster-1_AAM_000191, t5_fai-gene-cluster-1_AAW_000169, t3_fai-gene-cluster-1_AAK_000169, t29_fai-gene-cluster-1_ABE_000174, t16_fai-gene-cluster-1_ABA_000173, t21_fai-gene-cluster-1_AAS_000166, t25_fai-gene-cluster-1_AAG_000147, t13_fai-gene-cluster-1_AAT_000150, t23_fai-gene-cluster-1_ABC_000128
OG0000001	N0	n42	0.0967741935483871	Non-Terminal	t27_fai-gene-cluster-1_AAP_000175, t21_fai-gene-cluster-1_AAS_000165, t16_fai-gene-cluster-1_ABA_000172, t4_fai-gene-cluster-1_ABD_000198, t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190, t13_fai-gene-cluster-1_AAT_000149, t7_fai-gene-cluster-1_AAC_000147, t25_fai-gene-cluster-1_AAG_000146, t23_fai-gene-cluster-1_ABC_000127, t4_fai-gene-cluster-1_ABD_000231, t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156	t21_fai-gene-cluster-1_AAS_000194, t27_fai-gene-cluster-1_AAP_000198, t16_fai-gene-cluster-1_ABA_000200
OG0000001	N0	n43	0.3225806451612903	Non-Terminal	t27_fai-gene-cluster-1_AAP_000175, t21_fai-gene-cluster-1_AAS_000165, t16_fai-gene-cluster-1_ABA_000172, t4_fai-gene-cluster-1_ABD_000198, t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190, t13_fai-gene-cluster-1_AAT_000149, t7_fai-gene-cluster-1_AAC_000147, t25_fai-gene-cluster-1_AAG_000146, t23_fai-gene-cluster-1_ABC_000127	t4_fai-gene-cluster-1_ABD_000231, t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156
OG0000001	N8	n48	0.058823529411764705	Non-Terminal	t4_fai-gene-cluster-1_ABD_000198	t22_fai-gene-cluster-1_AAU_000174, t3_fai-gene-cluster-1_AAK_000168, t17_fai-gene-cluster-1_AAO_000203, t8_fai-gene-cluster-1_AAE_000198, t14_fai-gene-cluster-1_AAD_000190, t5_fai-gene-cluster-1_AAW_000168, t29_fai-gene-cluster-1_ABE_000173, t4_fai-gene-cluster-1_ABD_000196, t26_fai-gene-cluster-1_AAM_000190
OG0000001	N2	n60	0.037037037037037035	Non-Terminal	t4_fai-gene-cluster-1_ABD_000231	t12_fai-gene-cluster-1_AAA_000137, t11_fai-gene-cluster-1_AAV_000150, t1_fai-gene-cluster-1_AAI_000130, t16_fai-gene-cluster-1_ABA_000174, t21_fai-gene-cluster-1_AAS_000167, t3_fai-gene-cluster-1_AAK_000170, t5_fai-gene-cluster-1_AAW_000170, t29_fai-gene-cluster-1_ABE_000175, t26_fai-gene-cluster-1_AAM_000192, t4_fai-gene-cluster-1_ABD_000199, t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202, t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187, t28_fai-gene-cluster-1_AAF_000156
OG0000001	N10	n72	0.4	Non-Terminal	t14_fai-gene-cluster-1_AAD_000222, t8_fai-gene-cluster-1_AAE_000235, t17_fai-gene-cluster-1_AAO_000238, t15_fai-gene-cluster-1_AAQ_000202	t15_fai-gene-cluster-1_AAQ_000182, t14_fai-gene-cluster-1_AAD_000192, t19_fai-gene-cluster-1_AAR_000187
OG0000002	N0	n2	0.8064516129032258	Non-Terminal	Ref_Epa_from_V583_fai-gene-cluster-1_AAB_000118, t20_fai-gene-cluster-1_AAN_000135, t23_fai-gene-cluster-1_ABC_000129, t1_fai-gene-cluster-1_AAI_000132, t28_fai-gene-cluster-1_AAF_000137, t25_fai-gene-cluster-1_AAG_000149, t13_fai-gene-cluster-1_AAT_000152, t7_fai-gene-cluster-1_AAC_000150, t17_fai-gene-cluster-1_AAO_000207, t8_fai-gene-cluster-1_AAE_000203, t9_fai-gene-cluster-1_AAZ_000143, t18_fai-gene-cluster-1_AAY_000143, t19_fai-gene-cluster-1_AAR_000189, t14_fai-gene-cluster-1_AAD_000195, t2_fai-gene-cluster-1_AAJ_000165, t3_fai-gene-cluster-1_AAK_000172, t21_fai-gene-cluster-1_AAS_000169, t27_fai-gene-cluster-1_AAP_000177, t15_fai-gene-cluster-1_AAQ_000185, t16_fai-gene-cluster-1_ABA_000176, t26_fai-gene-cluster-1_AAM_000195, t29_fai-gene-cluster-1_ABE_000178, t5_fai-gene-cluster-1_AAW_000173, t22_fai-gene-cluster-1_AAU_000177, t24_fai-gene-cluster-1_AAH_000143, t10_fai-gene-cluster-1_ABB_000161, t9_fai-gene-cluster-1_AAZ_000144, t19_fai-gene-cluster-1_AAR_000190, t8_fai-gene-cluster-1_AAE_000204, t17_fai-gene-cluster-1_AAO_000208, t2_fai-gene-cluster-1_AAJ_000166, t14_fai-gene-cluster-1_AAD_000196, t18_fai-gene-cluster-1_AAY_000144, t15_fai-gene-cluster-1_AAQ_000186, t5_fai-gene-cluster-1_AAW_000174, t29_fai-gene-cluster-1_ABE_000179, t21_fai-gene-cluster-1_AAS_000170, t16_fai-gene-cluster-1_ABA_000177, t22_fai-gene-cluster-1_AAU_000178, t26_fai-gene-cluster-1_AAM_000196, t4_fai-gene-cluster-1_ABD_000201, t21_fai-gene-cluster-1_AAS_000172, t10_fai-gene-cluster-1_ABB_000162, t25_fai-gene-cluster-1_AAG_000150, t13_fai-gene-cluster-1_AAT_000153, t7_fai-gene-cluster-1_AAC_000151, t2_fai-gene-cluster-1_AAJ_000167, t17_fai-gene-cluster-1_AAO_000209, t8_fai-gene-cluster-1_AAE_000205, t14_fai-gene-cluster-1_AAD_000197, t19_fai-gene-cluster-1_AAR_000191, t9_fai-gene-cluster-1_AAZ_000145, t26_fai-gene-cluster-1_AAM_000197, t4_fai-gene-cluster-1_ABD_000202, t6_fai-gene-cluster-1_AAX_000150	t30_fai-gene-cluster-1_AAL_000145, t10_fai-gene-cluster-1_ABB_000160, t6_fai-gene-cluster-1_AAX_000149, t17_fai-gene-cluster-1_AAO_000206, t8_fai-gene-cluster-1_AAE_000202, t14_fai-gene-cluster-1_AAD_000194, t27_fai-gene-cluster-1_AAP_000176, t16_fai-gene-cluster-1_ABA_000175, t26_fai-gene-cluster-1_AAM_000194, t29_fai-gene-cluster-1_ABE_000177, t5_fai-gene-cluster-1_AAW_000172, t15_fai-gene-cluster-1_AAQ_000184, t19_fai-gene-cluster-1_AAR_000188, t18_fai-gene-cluster-1_AAY_000142, t1_fai-gene-cluster-1_AAI_000131, t7_fai-gene-cluster-1_AAC_000149, t25_fai-gene-cluster-1_AAG_000148, t13_fai-gene-cluster-1_AAT_000151, t14_fai-gene-cluster-1_AAD_000193, t17_fai-gene-cluster-1_AAO_000205, t8_fai-gene-cluster-1_AAE_000201, t15_fai-gene-cluster-1_AAQ_000183, t5_fai-gene-cluster-1_AAW_000171, t29_fai-gene-cluster-1_ABE_000176, t4_fai-gene-cluster-1_ABD_000200, t26_fai-gene-cluster-1_AAM_000193, t21_fai-gene-cluster-1_AAS_000168, t24_fai-gene-cluster-1_AAH_000142, t28_fai-gene-cluster-1_AAF_000136, t9_fai-gene-cluster-1_AAZ_000142, t2_fai-gene-cluster-1_AAJ_000164, t3_fai-gene-cluster-1_AAK_000171, t22_fai-gene-cluster-1_AAU_000176
OG0000002	N0	n8	0.5483870967741935	Non-Terminal	t25_fai-gene-cluster-1_AAG_000149, t13_fai-gene-cluster-1_AAT_000152, t7_fai-gene-cluster-1_AAC_000150, t17_fai-gene-cluster-1_AAO_000207, t8_fai-gene-cluster-1_AAE_000203, t9_fai-gene-cluster-1_AAZ_000143, t18_fai-gene-cluster-1_AAY_000143, t19_fai-gene-cluster-1_AAR_000189, t14_fai-gene-cluster-1_AAD_000195, t2_fai-gene-cluster-1_AAJ_000165, t3_fai-gene-cluster-1_AAK_000172, t21_fai-gene-cluster-1_AAS_000169, t27_fai-gene-cluster-1_AAP_000177, t15_fai-gene-cluster-1_AAQ_000185, t16_fai-gene-cluster-1_ABA_000176, t26_fai-gene-cluster-1_AAM_000195, t29_fai-gene-cluster-1_ABE_000178, t5_fai-gene-cluster-1_AAW_000173, t22_fai-gene-cluster-1_AAU_000177	t24_fai-gene-cluster-1_AAH_000143, t10_fai-gene-cluster-1_ABB_000161, t9_fai-gene-cluster-1_AAZ_000144, t19_fai-gene-cluster-1_AAR_000190, t8_fai-gene-cluster-1_AAE_000204, t17_fai-gene-cluster-1_AAO_000208, t2_fai-gene-cluster-1_AAJ_000166, t14_fai-gene-cluster-1_AAD_000196, t18_fai-gene-cluster-1_AAY_000144, t15_fai-gene-cluster-1_AAQ_000186, t5_fai-gene-cluster-1_AAW_000174, t29_fai-gene-cluster-1_ABE_000179, t21_fai-gene-cluster-1_AAS_000170, t16_fai-gene-cluster-1_ABA_000177, t22_fai-gene-cluster-1_AAU_000178, t26_fai-gene-cluster-1_AAM_000196, t4_fai-gene-cluster-1_ABD_000201, t21_fai-gene-cluster-1_AAS_000172, t10_fai-gene-cluster-1_ABB_000162, t25_fai-gene-cluster-1_AAG_000150, t13_fai-gene-cluster-1_AAT_000153, t7_fai-gene-cluster-1_AAC_000151, t2_fai-gene-cluster-1_AAJ_000167, t17_fai-gene-cluster-1_AAO_000209, t8_fai-gene-cluster-1_AAE_000205, t14_fai-gene-cluster-1_AAD_000197, t19_fai-gene-cluster-1_AAR_000191, t9_fai-gene-cluster-1_AAZ_000145, t26_fai-gene-cluster-1_AAM_000197, t4_fai-gene-cluster-1_ABD_000202, t6_fai-gene-cluster-1_AAX_000150
