#BGC Name	Family Number
RAXA01000560.1.region001	4415
SJEZ01000009.1.region001	4415
SJFH01000059.1.region001	4415
JABVZA010000126.region001	4457
JABVZD010000103.region001	4457
JABVZE010000081.region001	4457
JABVZI010000066.region001	4457
JABVZK010000085.region001	4457
JANAXL010000003.region001	4457
JANAXY010000006.region001	4457
JANAXZ010000087.region001	4457
JANAYA010000095.region001	4457
JANAYC010000098.region001	4457
JANAYL010000015.region001	4457
JANAZW010000098.region001	4457
JANBAG010000001.region001	4457
JANBAI010000083.region001	4457
JANBAJ010000682.region001	4457
JANBAO010000078.region001	4457
JANBAP010000050.region001	4457
LOAL01000350.1.region001	4457
LOAM01000098.1.region001	4457
NLCL01000100.1.region002	4457
RAXL01000079.1.region001	4457
RAXM01000002.1.region001	4457
RAXO01000396.1.region001	4457
VYXI01000658.1.region001	4457
VYXK01000698.1.region001	4457
JABVZA010000077.region002	4527
JABVZD010000002.region002	4527
JABVZG010000036.region002	4527
CM030971.1.region001	4529
CP051028.1.region001	4529
CP051036.1.region001	4529
CP051044.1.region001	4529
CP051052.1.region001	4529
CP051060.1.region001	4529
JABVYR010000002.region001	4529
JABVYY010000066.region001	4529
JABVZG010000043.region001	4529
JABVZI010000049.region001	4529
JABVZK010000668.region001	4529
JALMFT010000007.region005	4529
JANAYW010000178.region001	4529
RAXJ01000142.1.region001	4529
SJFH01000024.1.region001	4529
JABVZG010000152.region001	4546
CP059858.1.region005	4576
JABVZH010000045.region001	4576
JABVZI010000317.region001	4576
JAMFMQ010000016.region003	4576
JANAXK010000008.region002	4576
JANAYE010000123.region001	4576
JANAYK010000115.region001	4576
JANAYX010000087.region001	4576
JANAZH010000019.region001	4576
JANAZJ010000106.region001	4576
JANAZM010000001.region001	4576
JANBAE010000043.region001	4576
JANBAG010000035.region001	4576
JANBAK010000035.region001	4576
JANBAO010000005.region001	4576
JANCNY010000269.region001	4576
MVDL01000017.1.region002	4576
NKQP01000041.1.region002	4576
RAXL01000013.1.region001	4576
RAXM01000178.1.region003	4576
SJFL01000005.1.region005	4576
BEXM01000035.1.region001	4582
BEXO01000045.1.region003	4582
CP051034.1.region006	4582
CP051042.1.region006	4582
CP051050.1.region006	4582
CP051058.1.region006	4582
CP051090.1.region007	4582
JABVZH010000071.region001	4582
JANAXL010000024.region003	4582
JANAYW010000039.region002	4582
JANAZH010000119.region001	4582
JANAZI010000115.region001	4582
JANAZM010000036.region002	4582
JANBAK010000108.region001	4582
NLCI01000215.1.region003	4582
SJFI01000054.1.region001	4582
BEXC01001345.1.region001	4585
BEXR01001000.1.region001	4585
CP051083.1.region005	4585
JABVZH010000082.region001	4585
JANAYH010000010.region002	4585
JANAZA010000003.region001	4585
JANAZE010000002.region001	4585
JANAZH010000002.region001	4585
NPKL01000004.1.region003	4585
BEXR01000364.1.region001	4587
JABVZH010000092.region001	4587
JAMFMQ010000016.region001	4587
JANAXT010000025.region001	4587
JANAXY010000072.region001	4587
JANAXZ010000018.region001	4587
JANAYE010000072.region001	4587
JANAZM010000033.region001	4587
JANBAE010000069.region001	4587
JANBAI010000004.region001	4587
JANCNX010000024.region001	4587
JANCNY010000036.region001	4587
LIZJ01000317.1.region001	4587
NPKL01000003.1.region001	4587
RAXI01000095.1.region001	4587
SJFI01000027.1.region003	4587
SKBW01000046.1.region003	4587
SKBX01000009.1.region001	4587
JABVZH010000120.region001	4591
JAGYXF010000066.region004	4591
JANAYW010000047.region001	4591
JANAZJ010000001.region001	4591
JANAZM010000301.region001	4591
JANAZT010000018.region001	4591
JANBAI010000013.region001	4591
JANBAO010000030.region001	4591
LIZI01000021.1.region002	4591
RAXC01000005.1.region004	4591
BEXS01001450.1.region001	4593
CP044620.1.region010	4593
CP051085.1.region006	4593
JABVYR010000099.region001	4593
JABVZH010000131.region001	4593
JABVZI010000101.region001	4593
JANAXP010000080.region001	4593
JANAYC010000106.region001	4593
JANAYI010000178.region001	4593
JANAYJ010000086.region001	4593
JANAYK010000084.region001	4593
JANAYO010000178.region001	4593
JANAYW010000114.region001	4593
JANAYZ010000170.region001	4593
JANAZE010000008.region001	4593
JANAZG010000176.region001	4593
JANAZJ010000171.region001	4593
JANAZM010000127.region001	4593
JANAZQ010000084.region001	4593
JANBAA010000159.region001	4593
JANBAE010000117.region001	4593
JANBAH010000118.region001	4593
JANBAO010000074.region001	4593
NKQP01000029.1.region001	4593
NLCJ01000203.1.region001	4593
NLCK01000171.1.region001	4593
RAXA01000800.1.region001	4593
RAXC01000051.1.region001	4593
SJFI01000022.1.region001	4593
SKBW01000037.1.region001	4593
SKBY01000002.1.region001	4593
SKBZ01000058.1.region001	4593
BEXM01000049.1.region001	4594
JABVZH010000140.region001	4594
JANAXT010000063.region001	4594
JANAYA010000065.region001	4594
JANAZA010000102.region001	4594
JANAZE010000076.region001	4594
JANAZF010000023.region001	4594
JANBAP010000056.region001	4594
MVDL01000004.1.region001	4594
BEXK01000241.1.region001	4595
BEXO01000045.1.region004	4595
JABVYR010000112.region001	4595
JABVZH010000141.region001	4595
JANAZR010000020.region001	4595
JANBAD010000155.region001	4595
LIZJ01000027.1.region001	4595
BEXR01000099.1.region001	4596
JABVYT010000176.region001	4596
JABVYU010000111.region001	4596
JABVYW010000168.region001	4596
JABVYX010000157.region001	4596
JABVYY010000143.region001	4596
JABVYZ010000167.region001	4596
JABVZE010000144.region001	4596
JABVZH010000152.region001	4596
JANAXY010000098.region001	4596
JANAXZ010000003.region001	4596
JANAYJ010000005.region001	4596
JANAYK010000021.region001	4596
JANAYQ010000168.region001	4596
JANAYW010000109.region001	4596
JANAZE010000006.region001	4596
JANAZJ010000079.region001	4596
JANAZV010000026.region001	4596
JANAZW010000114.region001	4596
JANBAA010000113.region001	4596
JANBAE010000158.region001	4596
JANBAK010000020.region001	4596
JANBAP010000110.region001	4596
NLCJ01000020.1.region001	4596
NLCK01000070.1.region001	4596
NLCL01000080.1.region001	4596
RAXC01000001.1.region002	4596
RAXL01000123.1.region001	4596
SJFH01000046.1.region001	4596
SJFL01000013.1.region001	4596
SKBX01000024.1.region001	4596
JABVYR010000098.region002	4597
JABVYV010000166.region001	4597
JABVYW010000160.region001	4597
JABVZH010000160.region001	4597
JABVZI010000153.region001	4597
JANAXC010000176.region001	4597
JANAZA010000161.region001	4597
JANAZE010000140.region001	4597
JANAZG010000296.region001	4597
JANAZM010000263.region001	4597
JANBAE010000077.region001	4597
JANBAI010000059.region001	4597
JANBAO010000172.region001	4597
JANCNY010000082.region001	4597
LLET01000003.1.region001	4597
RAXI01000039.1.region001	4597
SJFG01000008.1.region001	4597
VYXJ01000007.1.region001	4597
VYXK01000088.1.region001	4597
BEXM01000339.1.region001	4600
CP051039.1.region002	4600
CP051047.1.region002	4600
CP051055.1.region002	4600
CP051063.1.region002	4600
CP051095.1.region002	4600
CP059862.1.region004	4600
JABVYR010000098.region001	4600
JABVZH010000227.region001	4600
JABVZI010000137.region001	4600
JANAYE010000054.region001	4600
JANAZA010000151.region001	4600
BEXO01000254.1.region001	4602
BGC0002276	4602
JABVZH010000243.region001	4602
JABVZJ010000308.region001	4602
JANAYH010000329.region001	4602
JANBAA010000022.region001	4602
JANBAH010000039.region001	4602
LOAK01000388.1.region001	4602
JABVYR010000093.region001	4603
JABVYV010000031.region001	4603
JABVZI010000001.region001	4603
JAGYXF010000015.region001	4603
JALMFT010000008.region001	4603
JANAXC010000012.region001	4603
JANAYN010000002.region001	4603
JANAYO010000014.region001	4603
JANAYZ010000001.region002	4603
JANAZF010000008.region001	4603
JANAZI010000068.region001	4603
JANAZJ010000013.region001	4603
JANBAG010000014.region001	4603
NKQP01000044.1.region001	4603
NLCI01000245.1.region001	4603
NLCJ01000110.1.region001	4603
NLCK01000149.1.region001	4603
RAXL01000142.1.region002	4603
RAXM01000339.1.region001	4603
SJFH01000032.1.region001	4603
SJFI01000044.1.region001	4603
SKBX01000018.1.region001	4603
CP051034.1.region004	4605
JABVYW010000001.region001	4605
JABVZI010000004.region001	4605
JABVZK010000965.region001	4605
JANAXC010000049.region001	4605
JANAXP010000150.region001	4605
JANAYJ010000029.region001	4605
JANAYK010000049.region001	4605
JANAYN010000158.region001	4605
JANAYO010000078.region001	4605
JANAYZ010000146.region001	4605
JANAZF010000027.region001	4605
JANAZG010000049.region001	4605
JANAZI010000157.region001	4605
JANBAP010000030.region001	4605
RAXI01000065.1.region001	4605
RAXL01000114.1.region001	4605
JABVYR010000072.region001	4606
JABVZI010000014.region001	4606
JABVZK010000015.region001	4606
JANAZG010000003.region001	4606
JANBAO010000104.region001	4606
JANBAP010000113.region001	4606
RAXL01000073.1.region001	4606
JABVZK010000138.region001	4709
JALMFT010000002.region001	4781
JALMFT010000002.region004	4784
JALMFT010000007.region004	4793
JALMFT010000008.region003	4797
JALMFT010000008.region004	4798
JALMFT010000009.region002	4800
JALMFT010000009.region003	4801
JALMFT010000011.region001	4802
JALMFT010000016.region001	4810
JALMFT010000017.region001	4811
JALMFT010000019.region001	4813
SJEZ01000038.1.region002	4813
SJFA01000024.1.region003	4813
JALMFT010000019.region002	4814
JALMFT010000022.region001	4817
JALMFT010000026.region001	4820
JALMFT010000027.region001	4821
JALMFT010000034.region001	4824
JALMFT010000051.region001	4832
JALMFT010000053.region001	4833
JAMFMO010000032.region002	4875
JABVZF010000109.region001	5056
JAMFMR010000001.region003	5056
JAMFMS010000005.region003	5056
JAMFMT010000002.region003	5056
JAMFMV010000001.region003	5056
JAMFMX010000002.region003	5056
JANAXS010000029.region002	5056
JANAZL010000017.region002	5056
JANAZO010000004.region001	5056
JANAZS010000015.region002	5056
JANAZY010000081.region001	5056
CP082259.1.region003	5069
JABVYT010000055.region001	5069
JABVZF010000118.region001	5069
JABVZG010000163.region001	5069
JAMFMR010000007.region003	5069
JAMFMT010000007.region003	5069
JAMFMW010000006.region002	5069
JAMFMX010000009.region003	5069
JANAXE010000061.region001	5069
JANAXG010000040.region001	5069
JANAXP010000004.region002	5069
JANAXQ010000022.region001	5069
JANAXR010000075.region001	5069
JANAXS010000077.region001	5069
JANAYG010000195.region001	5069
JANAYQ010000173.region001	5069
JANAYS010000015.region001	5069
JANAYU010000082.region001	5069
JANAYV010000044.region001	5069
JANAZB010000011.region001	5069
JANAZC010000059.region001	5069
JANAZD010000079.region001	5069
JANAZL010000041.region001	5069
JANAZN010000081.region001	5069
JANAZS010000051.region001	5069
JANAZU010000048.region001	5069
JANAZW010000220.region001	5069
JANAZY010000049.region001	5069
RAXE01000064.1.region002	5069
RAXK01000122.1.region002	5069
RAXR01000114.1.region001	5069
VYXI01000112.1.region001	5069
BEXS01000884.1.region001	5070
CP082259.1.region004	5070
JABVZB010000294.region001	5070
JABVZC010000293.region001	5070
JABVZJ010000414.region001	5070
JAMFMR010000007.region004	5070
JAMFMT010000007.region004	5070
JAMFMU010000013.region003	5070
JAMFMW010000006.region003	5070
JAMFMX010000009.region004	5070
JANAXC010000005.region002	5070
JANAXG010000087.region001	5070
JANAXN010000048.region001	5070
JANAXQ010000087.region001	5070
JANAXR010000034.region001	5070
JANAXU010000093.region001	5070
JANAYA010000025.region002	5070
JANAYC010000023.region002	5070
JANAYX010000042.region001	5070
JANAYY010000079.region001	5070
JANAZB010000011.region002	5070
JANAZC010000085.region001	5070
JANAZL010000091.region001	5070
JANAZR010000029.region002	5070
JANAZV010000070.region001	5070
JANAZX010000092.region001	5070
JANBAC010000086.region001	5070
JANBAD010000015.region002	5070
JANBAG010000080.region001	5070
LOAQ01000511.1.region001	5070
RAXK01000122.1.region003	5070
SJFD01000002.1.region003	5070
SJFJ01000015.1.region002	5070
SKBZ01000011.1.region001	5070
VYXL01000072.1.region001	5070
CP051088.1.region009	5080
JABVYS010000249.region001	5080
JABVZB010000249.region001	5080
JABVZC010000242.region001	5080
JABVZF010000010.region001	5080
JABVZJ010000368.region001	5080
JAGYXF010000022.region002	5080
JAMFMP010000028.region001	5080
JAMFMT010000016.region001	5080
JAMFMV010000029.region001	5080
JANAXM010000013.region001	5080
JANAXQ010000019.region001	5080
JANAYR010000001.region002	5080
JANAYS010000010.region001	5080
JANAYX010000012.region001	5080
JANAZH010000046.region001	5080
JANAZI010000050.region001	5080
JANAZJ010000010.region002	5080
JANAZK010000011.region001	5080
JANAZL010000014.region001	5080
JANAZM010000046.region002	5080
JANAZO010000020.region001	5080
JANAZP010000013.region001	5080
JANAZQ010000047.region002	5080
JANAZS010000020.region001	5080
JANBAC010000044.region001	5080
RAWY01000197.1.region001	5080
RAWZ01000148.1.region001	5080
RAXG01000140.1.region001	5080
RAXK01000077.1.region001	5080
RAXO01000005.1.region001	5080
RAXQ01000238.1.region001	5080
VYXI01000516.1.region001	5080
CP051071.1.region004	5099
JABVZH010000056.region001	5099
JAMFMT010000041.region001	5099
JANAXD010000102.region001	5099
JANAYD010000154.region001	5099
JANAYF010000089.region001	5099
JANAYX010000160.region001	5099
JANAZB010000084.region001	5099
JZDT01000392.1.region001	5099
LIZI01000293.1.region001	5099
LIZJ01000338.1.region001	5099
RAWY01000181.1.region001	5099
RAWZ01000085.1.region001	5099
RAXH01000188.1.region001	5099
RAXK01000173.1.region001	5099
RAXP01000056.1.region001	5099
RAXR01000113.1.region002	5099
SJFG01000014.1.region001	5099
SJFH01000010.1.region001	5099
SJFJ01000084.1.region001	5099
JABVZC010000023.region001	5105
JABVZJ010000732.region001	5105
JAMFMS010000003.region002	5105
JAMFMU010000004.region001	5105
JANAXE010000006.region002	5105
JANAXF010000002.region001	5105
JANAXH010000002.region002	5105
JANAXM010000002.region002	5105
JANAXN010000003.region002	5105
JANAXR010000033.region001	5105
JANAXU010000001.region002	5105
JANAXX010000087.region001	5105
JANAYB010000002.region002	5105
JANAYD010000088.region001	5105
JANAYF010000043.region001	5105
JANAYM010000002.region002	5105
JANAYP010000002.region002	5105
JANAYR010000003.region002	5105
JANAYS010000006.region002	5105
JANAYU010000001.region002	5105
JANAYV010000002.region001	5105
JANAYX010000001.region001	5105
JANAZN010000005.region002	5105
JANAZP010000001.region002	5105
JANAZU010000003.region002	5105
JANAZX010000002.region002	5105
JANBAF010000003.region002	5105
JANBAL010000002.region001	5105
JANBAM010000002.region001	5105
JANBAN010000007.region002	5105
JANCNW010000004.region002	5105
NKQQ01000043.1.region003	5105
RAWY01000114.1.region001	5105
RAXH01000234.1.region002	5105
RAXK01000079.1.region002	5105
RAXN01000253.1.region002	5105
RAXO01000801.1.region001	5105
RAXP01000015.1.region002	5105
RAXQ01000088.1.region002	5105
RAXR01000011.1.region002	5105
BEXP01000282.1.region001	5106
JABVYS010000009.region001	5106
JABVYU010000065.region001	5106
JABVYZ010000066.region001	5106
JABVZB010000022.region001	5106
JABVZE010000072.region001	5106
JABVZG010000023.region001	5106
JAMFMR010000015.region003	5106
JAMFMS010000003.region003	5106
JAMFMU010000004.region002	5106
JAMFMV010000023.region003	5106
JANAXC010000034.region001	5106
JANAXF010000002.region002	5106
JANAXH010000022.region001	5106
JANAXI010000026.region001	5106
JANAXN010000003.region003	5106
JANAXP010000052.region001	5106
JANAXQ010000046.region001	5106
JANAXR010000038.region001	5106
JANAXS010000158.region001	5106
JANAXU010000158.region001	5106
JANAXY010000004.region001	5106
JANAYG010000149.region001	5106
JANAYJ010000037.region001	5106
JANAYP010000149.region001	5106
JANAYS010000053.region001	5106
JANAYT010000019.region001	5106
JANAYU010000001.region003	5106
JANAYV010000046.region001	5106
JANAYX010000001.region002	5106
JANAZB010000053.region001	5106
JANAZF010000147.region001	5106
JANAZN010000156.region001	5106
JANAZP010000001.region003	5106
JANAZS010000030.region001	5106
JANAZV010000033.region001	5106
JANBAA010000001.region001	5106
JANBAC010000018.region001	5106
JANBAI010000048.region001	5106
JANBAM010000021.region001	5106
JANBAN010000059.region001	5106
JANCNW010000030.region001	5106
LIZJ01000030.1.region001	5106
LOAN01000056.1.region001	5106
LOAO01000109.1.region001	5106
NKQQ01000043.1.region004	5106
RAWZ01000118.1.region001	5106
RAXC01000005.1.region002	5106
RAXH01000234.1.region003	5106
RAXN01000002.1.region001	5106
RAXO01000742.1.region001	5106
RAXP01000016.1.region001	5106
RAXR01000011.1.region003	5106
VYXI01000006.1.region001	5106
BEXR01000399.1.region001	5107
JABVYS010000009.region002	5107
JABVZB010000022.region002	5107
JABVZC010000145.region001	5107
JABVZJ010000085.region001	5107
JAMFMS010000003.region004	5107
JAMFMU010000004.region003	5107
JANAXE010000007.region001	5107
JANAXH010000022.region002	5107
JANAXI010000026.region002	5107
JANAXM010000057.region001	5107
JANAXQ010000046.region002	5107
JANAXR010000038.region003	5107
JANAYP010000046.region001	5107
JANAYS010000053.region002	5107
JANAYT010000019.region002	5107
JANAYU010000001.region004	5107
JANAYV010000046.region002	5107
JANAYX010000001.region003	5107
JANAZB010000053.region002	5107
JANAZL010000211.region001	5107
JANAZP010000009.region001	5107
JANBAC010000018.region002	5107
JANBAM010000021.region002	5107
LIZJ01000113.1.region001	5107
LLET01000048.1.region001	5107
LOAK01000103.1.region002	5107
LOAL01000121.1.region001	5107
LOAN01000050.1.region001	5107
NKQQ01000043.1.region005	5107
RAWZ01000118.1.region002	5107
RAXN01000002.1.region002	5107
RAXP01000051.1.region001	5107
SJFJ01000002.1.region001	5107
VYXI01001039.1.region001	5107
BEXO01000122.1.region001	5109
CP051041.1.region003	5109
CP051049.1.region003	5109
CP051057.1.region003	5109
CP051089.1.region003	5109
CP051097.1.region003	5109
JABVYS010000304.region001	5109
JABVYV010000093.region001	5109
JABVZB010000302.region001	5109
JABVZC010000037.region001	5109
JAGYXF010000002.region001	5109
JAMFMU010000006.region001	5109
JANAXR010000076.region001	5109
JANAYD010000039.region001	5109
JANAYF010000080.region001	5109
JANAYH010000013.region001	5109
JANAYV010000053.region001	5109
JANAYW010000003.region001	5109
JANAYX010000080.region001	5109
JANAZC010000038.region001	5109
JANAZH010000041.region001	5109
JANAZQ010000006.region001	5109
JANBAH010000009.region001	5109
JANBAK010000008.region001	5109
JANBAN010000042.region001	5109
JANBAO010000120.region001	5109
LLET01000018.1.region001	5109
NLCK01000125.1.region001	5109
RAXE01000184.1.region001	5109
RAXK01000012.1.region001	5109
CP051074.1.region001	5116
JABVZB010000032.region001	5116
JAMFMO010000011.region001	5116
JAMFMP010000013.region001	5116
JAMFMT010000014.region001	5116
JAMFMU010000011.region001	5116
JAMFMV010000011.region001	5116
JANAXD010000070.region001	5116
JANAYF010000013.region001	5116
JANAYG010000036.region001	5116
JANAYM010000020.region001	5116
JANAYP010000012.region001	5116
JANAYR010000016.region001	5116
JANAYS010000023.region001	5116
JANAYY010000012.region001	5116
JANAZK010000072.region001	5116
JANAZL010000118.region001	5116
JANAZP010000077.region001	5116
JANAZU010000022.region001	5116
JANAZY010000025.region001	5116
JANBAL010000024.region001	5116
RAWY01000158.1.region001	5116
RAXD01000056.1.region001	5116
RAXE01000181.1.region001	5116
RAXF01000046.1.region001	5116
RAXN01000159.1.region002	5116
RAXP01000088.1.region001	5116
RAXQ01000221.1.region001	5116
RAXR01000164.1.region001	5116
CP051074.1.region002	5117
CP082261.1.region003	5117
JABVYS010000150.region001	5117
JABVYZ010000053.region001	5117
JABVZC010000097.region001	5117
JABVZF010000149.region001	5117
JAMFMO010000011.region002	5117
JAMFMP010000013.region002	5117
JAMFMT010000014.region002	5117
JAMFMU010000011.region002	5117
JAMFMV010000011.region002	5117
JANAXD010000070.region002	5117
JANAXE010000023.region002	5117
JANAXI010000001.region002	5117
JANAXK010000002.region001	5117
JANAXN010000006.region002	5117
JANAXQ010000009.region002	5117
JANAYF010000013.region002	5117
JANAYM010000020.region002	5117
JANAYP010000012.region002	5117
JANAYR010000016.region002	5117
JANAYS010000023.region002	5117
JANAZB010000010.region002	5117
JANAZK010000091.region001	5117
JANAZP010000071.region001	5117
JANAZU010000022.region002	5117
JANAZY010000025.region002	5117
JANBAJ010000213.region001	5117
LOAN01000199.1.region001	5117
RAWY01000158.1.region002	5117
RAXD01000056.1.region002	5117
RAXF01000046.1.region002	5117
RAXI01000045.1.region001	5117
RAXK01000174.1.region001	5117
RAXO01000089.1.region001	5117
RAXQ01000221.1.region002	5117
CP051072.1.region005	5119
JABVZF010000075.region002	5119
JAMFMP010000007.region003	5119
JAMFMS010000013.region002	5119
JAMFMU010000012.region002	5119
JAMFMV010000008.region003	5119
JAMFMW010000034.region002	5119
JANAXE010000114.region001	5119
JANAXF010000025.region001	5119
JANAXI010000067.region002	5119
JANAXS010000021.region002	5119
JANAXV010000076.region002	5119
JANAYB010000022.region001	5119
JANAYD010000069.region002	5119
JANAYH010000076.region001	5119
JANAYP010000015.region001	5119
JANAZC010000049.region002	5119
JANBAF010000030.region001	5119
RAWZ01000006.1.region001	5119
RAXF01000210.1.region001	5119
RAXG01000149.1.region001	5119
RAXN01000198.1.region001	5119
RAXP01000146.1.region001	5119
RAXQ01000212.1.region001	5119
JABVZF010000061.region001	5538
JANAXE010000023.region001	5538
JANAXI010000001.region001	5538
JANAXN010000006.region001	5538
JANAXQ010000009.region001	5538
JANAXS010000017.region001	5538
JANAYL010000001.region002	5538
JANAYU010000031.region001	5538
JANAYX010000044.region001	5538
JANAZB010000010.region001	5538
JANAZZ010000011.region001	5538
LLET01000043.1.region001	5538
LOAK01000303.1.region001	5538
LOAN01000427.1.region001	5538
CP051072.1.region003	5557
JABVZF010000156.region001	5557
JANAXD010000006.region002	5557
JANAXH010000007.region002	5557
JANAXI010000039.region001	5557
JANAXS010000061.region001	5557
JANAYD010000026.region002	5557
JANAYM010000004.region002	5557
JANAYP010000003.region002	5557
JANAYR010000008.region002	5557
JANBAF010000006.region002	5557
JANCNW010000014.region002	5557
RAXN01000253.1.region004	5557
RAXO01000619.1.region002	5557
RAXP01000215.1.region002	5557
JANAXD010000011.region002	5590
JANAXF010000019.region002	5590
JANAXG010000004.region002	5590
JANAXJ010000010.region002	5590
JANAXP010000149.region001	5590
JANAXQ010000016.region002	5590
JANAXR010000226.region001	5590
JANAXT010000157.region001	5590
JANAXU010000051.region002	5590
JANAXX010000054.region002	5590
JANAYC010000347.region001	5590
JANAYR010000013.region002	5590
JANAYU010000014.region002	5590
JANAYV010000009.region002	5590
JANAZB010000021.region002	5590
JANAZM010000056.region001	5590
JANAZU010000062.region002	5590
JANBAH010000191.region001	5590
JANBAJ010000721.region001	5590
JANBAL010000317.region001	5590
VYXK01000488.1.region001	5590
CP082260.1.region003	5600
JAMFMP010000003.region003	5600
JAMFMS010000002.region003	5600
JAMFMT010000008.region003	5600
JAMFMX010000006.region003	5600
JANAXE010000018.region001	5600
JANAXF010000036.region001	5600
JANAXI010000041.region001	5600
JANAXJ010000040.region001	5600
JANAXM010000040.region001	5600
JANAXN010000015.region001	5600
JANAXV010000043.region001	5600
JANAYB010000034.region001	5600
JANAYU010000012.region001	5600
JANAZB010000077.region001	5600
JANAZD010000057.region001	5600
JANAZN010000070.region001	5600
JANAZO010000048.region001	5600
JANAZS010000041.region001	5600
JANAZX010000008.region001	5600
JANAZY010000060.region001	5600
JANBAM010000061.region001	5600
RAXA01000020.1.region001	5600
RAXR01000101.1.region001	5600
JABVYS010000007.region001	5607
JABVZB010000110.region001	5607
JABVZC010000172.region001	5607
JABVZF010000170.region001	5607
JAMFMO010000029.region001	5607
JAMFMT010000021.region001	5607
JAMFMX010000028.region001	5607
JANAXE010000026.region001	5607
JANAXI010000093.region001	5607
JANAXJ010000076.region001	5607
JANAXM010000112.region001	5607
JANAXN010000075.region001	5607
JANAXR010000148.region001	5607
JANAYF010000084.region001	5607
JANAYP010000083.region001	5607
JANAZB010000063.region001	5607
JANAZU010000077.region001	5607
JANBAF010000085.region001	5607
RAWY01000142.1.region001	5607
RAWZ01000223.1.region001	5607
RAXD01000010.1.region001	5607
RAXE01000111.1.region001	5607
RAXG01000158.1.region001	5607
RAXH01000233.1.region001	5607
RAXQ01000042.1.region001	5607
SJFA01000024.1.region004	5607
VYXI01000858.1.region001	5607
BEXC01000993.1.region001	5611
BEXN01000432.1.region001	5611
BEXS01000343.1.region001	5611
CP051089.1.region001	5611
CP051097.1.region001	5611
CP082260.1.region001	5611
JABVYV010000004.region001	5611
JABVZB010000020.region001	5611
JABVZF010000043.region001	5611
JABVZJ010000115.region001	5611
JABVZK010000112.region001	5611
JALMFT010000045.region001	5611
JAMFMO010000006.region001	5611
JAMFMP010000003.region001	5611
JAMFMQ010000007.region001	5611
JAMFMS010000002.region001	5611
JAMFMT010000008.region001	5611
JAMFMV010000028.region001	5611
JAMFMX010000006.region001	5611
JANAXC010000069.region001	5611
JANAXI010000027.region001	5611
JANAXJ010000097.region001	5611
JANAXV010000070.region001	5611
JANAYD010000019.region001	5611
JANAYH010000050.region001	5611
JANAYV010000135.region001	5611
JANAYZ010000065.region001	5611
JANAZC010000061.region001	5611
JANAZK010000078.region001	5611
JANAZP010000080.region001	5611
JANAZX010000059.region001	5611
JANAZZ010000049.region001	5611
JANBAE010000048.region001	5611
JANCNW010000060.region001	5611
JANCNY010000054.region001	5611
JZDT01000090.1.region001	5611
LIZJ01000118.1.region001	5611
LOAK01000005.1.region001	5611
LOAN01000014.1.region001	5611
RAXB01000116.1.region001	5611
RAXD01000039.1.region001	5611
RAXH01000016.1.region001	5611
RAXJ01000124.1.region001	5611
RAXK01000139.1.region001	5611
RAXO01000395.1.region001	5611
RAXQ01000194.1.region001	5611
SJEZ01000003.1.region003	5611
SJFG01000002.1.region002	5611
SJFJ01000040.1.region002	5611
SKBY01000050.1.region001	5611
SKBZ01000032.1.region003	5611
VYXI01000423.1.region001	5611
VYXK01000690.1.region001	5611
BEXC01000087.1.region001	5612
CM030970.1.region002	5612
CP051067.1.region004	5612
CP082254.1.region001	5612
JABVZB010000015.region001	5612
JABVZC010000004.region001	5612
JABVZE010000001.region001	5612
JABVZG010000079.region001	5612
JALMFT010000012.region001	5612
JAMFMP010000001.region001	5612
JAMFMW010000015.region001	5612
JANAXE010000016.region001	5612
JANAXF010000015.region001	5612
JANAXG010000010.region001	5612
JANAXJ010000098.region001	5612
JANAXP010000009.region001	5612
JANAXS010000002.region001	5612
JANAXU010000077.region001	5612
JANAXV010000006.region001	5612
JANAYB010000010.region001	5612
JANAYM010000014.region001	5612
JANAYS010000014.region001	5612
JANAYT010000008.region001	5612
JANAYX010000023.region001	5612
JANAZL010000021.region001	5612
JANAZS010000028.region001	5612
JANAZX010000108.region001	5612
JANAZY010000014.region001	5612
JANBAB010000024.region001	5612
NLCL01000038.1.region001	5612
RAXF01000120.1.region001	5612
RAXO01000526.1.region001	5612
RAXP01000005.1.region001	5612
RAXQ01000017.1.region001	5612
SJEZ01000001.1.region001	5612
BEXM01000341.1.region001	5615
JABVYS010000035.region001	5615
JABVYT010000109.region001	5615
JABVZC010000040.region001	5615
JABVZE010000066.region001	5615
JABVZJ010000117.region001	5615
JAMFMV010000002.region001	5615
JAMFMW010000002.region001	5615
JANAXD010000124.region001	5615
JANAXE010000029.region001	5615
JANAXH010000071.region001	5615
JANAXJ010000125.region001	5615
JANAXM010000031.region001	5615
JANAXN010000032.region001	5615
JANAXR010000028.region001	5615
JANAXS010000107.region001	5615
JANAXV010000125.region001	5615
JANAYD010000067.region001	5615
JANAYL010000027.region001	5615
JANAYT010000098.region001	5615
JANAYV010000074.region001	5615
JANAYX010000032.region001	5615
JANAZD010000129.region001	5615
JANAZK010000042.region001	5615
JANAZN010000123.region001	5615
JANAZP010000106.region001	5615
JANAZS010000103.region001	5615
JANAZU010000101.region001	5615
JANAZY010000006.region001	5615
JANBAC010000026.region001	5615
JANBAF010000043.region001	5615
JANBAL010000121.region001	5615
JANBAN010000079.region001	5615
NLCN01000076.1.region001	5615
RAWY01000143.1.region001	5615
RAXB01000036.1.region001	5615
RAXF01000183.1.region001	5615
RAXR01000166.1.region002	5615
