Cluster_ID	Statistic	Value
PhamClust_86	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.373134328358209
PhamClust_425	Maximum of maximum E-values observed for any OG	8.76e-17
PhamClust_425	Maximum of near-core OG E-values observed:	8.76e-17
PhamClust_425	Maximum distance between near-core OGs:	4
PhamClust_425	Median CDS count:	553.5
PhamClust_425	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9197112936291344
PhamClust_404	Maximum of maximum E-values observed for any OG	4.75e-17
PhamClust_404	Maximum of near-core OG E-values observed:	4.75e-17
PhamClust_404	Maximum distance between near-core OGs:	4
PhamClust_404	Median CDS count:	88.0
PhamClust_404	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9550387596899225
PhamClust_435	Maximum of maximum E-values observed for any OG	3.32e-19
PhamClust_435	Maximum of near-core OG E-values observed:	3.32e-19
PhamClust_435	Maximum distance between near-core OGs:	3
PhamClust_435	Median CDS count:	199.5
PhamClust_435	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9524347957183779
PhamClust_363	Maximum of maximum E-values observed for any OG	3.1e-15
PhamClust_363	Maximum of near-core OG E-values observed:	3.1e-15
PhamClust_363	Maximum distance between near-core OGs:	6
PhamClust_363	Median CDS count:	85
PhamClust_363	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8823529411764706
PhamClust_56	Maximum of maximum E-values observed for any OG	0.000573
PhamClust_56	Maximum of near-core OG E-values observed:	0.000573
PhamClust_56	Maximum distance between near-core OGs:	25
PhamClust_56	Median CDS count:	64
PhamClust_56	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.625
PhamClust_215	Maximum of maximum E-values observed for any OG	1.04e-06
PhamClust_215	Maximum of near-core OG E-values observed:	1.04e-06
PhamClust_215	Maximum distance between near-core OGs:	16
PhamClust_215	Median CDS count:	156
PhamClust_215	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5064102564102564
PhamClust_154	Maximum of maximum E-values observed for any OG	2.95e-17
PhamClust_154	Maximum of near-core OG E-values observed:	2.95e-17
PhamClust_154	Maximum distance between near-core OGs:	15
PhamClust_154	Median CDS count:	54.0
PhamClust_154	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4074074074074074
PhamClust_76	Maximum of maximum E-values observed for any OG	1.6e-08
PhamClust_76	Maximum of near-core OG E-values observed:	1.6e-08
PhamClust_76	Maximum distance between near-core OGs:	13
PhamClust_76	Median CDS count:	172
PhamClust_76	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6547619047619048
PhamClust_102	Maximum of maximum E-values observed for any OG	1.33e-06
PhamClust_102	Maximum of near-core OG E-values observed:	1.33e-06
PhamClust_102	Maximum distance between near-core OGs:	10
PhamClust_102	Median CDS count:	117.5
PhamClust_102	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6860062893081761
PhamClust_282	Maximum of maximum E-values observed for any OG	3.44e-16
PhamClust_282	Maximum of near-core OG E-values observed:	3.44e-16
PhamClust_282	Maximum distance between near-core OGs:	12
PhamClust_282	Median CDS count:	58.5
PhamClust_282	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.39342105263157895
PhamClust_360	Maximum of maximum E-values observed for any OG	5.77e-16
PhamClust_360	Maximum of near-core OG E-values observed:	3.36e-17
PhamClust_360	Maximum distance between near-core OGs:	4
PhamClust_360	Median CDS count:	113
PhamClust_360	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9380530973451328
PhamClust_175	Maximum of maximum E-values observed for any OG	2.37e-10
PhamClust_175	Maximum of near-core OG E-values observed:	2.37e-10
PhamClust_175	Maximum distance between near-core OGs:	9
PhamClust_175	Median CDS count:	140
PhamClust_175	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6382978723404256
PhamClust_126	Maximum of maximum E-values observed for any OG	1.47e-05
PhamClust_126	Maximum of near-core OG E-values observed:	3.35e-06
PhamClust_126	Maximum distance between near-core OGs:	21
PhamClust_126	Median CDS count:	76
PhamClust_126	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4473684210526316
PhamClust_308	Maximum of maximum E-values observed for any OG	8.41e-19
PhamClust_308	Maximum of near-core OG E-values observed:	2.82e-39
PhamClust_308	Maximum distance between near-core OGs:	8
PhamClust_308	Median CDS count:	55.0
PhamClust_308	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7464415756372063
PhamClust_264	Maximum of maximum E-values observed for any OG	7.35e-24
PhamClust_264	Maximum of near-core OG E-values observed:	7.35e-24
PhamClust_264	Maximum distance between near-core OGs:	9
PhamClust_264	Median CDS count:	77
PhamClust_264	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7662337662337663
PhamClust_367	Maximum of maximum E-values observed for any OG	6.15e-25
PhamClust_367	Maximum of near-core OG E-values observed:	6.15e-25
PhamClust_367	Maximum distance between near-core OGs:	6
PhamClust_367	Median CDS count:	79.0
PhamClust_367	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9119769119769119
PhamClust_148	Maximum of maximum E-values observed for any OG	9.04e-14
PhamClust_148	Maximum of near-core OG E-values observed:	1.13e-23
PhamClust_148	Maximum distance between near-core OGs:	8
PhamClust_148	Median CDS count:	70.5
PhamClust_148	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7161835748792271
PhamClust_14	Maximum of maximum E-values observed for any OG	2.22e-06
PhamClust_14	Maximum of near-core OG E-values observed:	2.22e-06
PhamClust_14	Maximum distance between near-core OGs:	10
PhamClust_14	Median CDS count:	42.0
PhamClust_14	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5813953488372093
PhamClust_289	Maximum of maximum E-values observed for any OG	2.68e-21
PhamClust_289	Maximum of near-core OG E-values observed:	2.68e-21
PhamClust_289	Maximum distance between near-core OGs:	19
PhamClust_289	Median CDS count:	60.0
PhamClust_289	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4166666666666667
PhamClust_207	Maximum of maximum E-values observed for any OG	2.51e-17
PhamClust_207	Maximum of near-core OG E-values observed:	2.51e-17
PhamClust_207	Maximum distance between near-core OGs:	37
PhamClust_207	Median CDS count:	67
PhamClust_207	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.34328358208955223
PhamClust_187	Maximum of maximum E-values observed for any OG	2.58e-20
PhamClust_187	Maximum of near-core OG E-values observed:	2.58e-20
PhamClust_187	Maximum distance between near-core OGs:	20
PhamClust_187	Median CDS count:	85.0
PhamClust_187	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4470588235294118
PhamClust_159	Maximum of maximum E-values observed for any OG	1.32e-14
PhamClust_159	Maximum of near-core OG E-values observed:	5.42e-20
PhamClust_159	Maximum distance between near-core OGs:	11
PhamClust_159	Median CDS count:	53.0
PhamClust_159	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5283018867924528
PhamClust_42	Maximum of maximum E-values observed for any OG	8.7e-11
PhamClust_42	Maximum of near-core OG E-values observed:	7.16e-20
PhamClust_42	Maximum distance between near-core OGs:	33
PhamClust_42	Median CDS count:	61.5
PhamClust_42	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.2992311507936508
PhamClust_210	Maximum of maximum E-values observed for any OG	6.31e-16
PhamClust_210	Maximum of near-core OG E-values observed:	6.31e-16
PhamClust_210	Maximum distance between near-core OGs:	21
PhamClust_210	Median CDS count:	65
PhamClust_210	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4461538461538462
PhamClust_291	Maximum of maximum E-values observed for any OG	7.29e-21
PhamClust_291	Maximum of near-core OG E-values observed:	1.36e-26
PhamClust_291	Maximum distance between near-core OGs:	8
PhamClust_291	Median CDS count:	85.5
PhamClust_291	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.832716049382716
PhamClust_43	Maximum of maximum E-values observed for any OG	0.00074
PhamClust_43	Maximum of near-core OG E-values observed:	7.94e-11
PhamClust_43	Maximum distance between near-core OGs:	9
PhamClust_43	Median CDS count:	48.5
PhamClust_43	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.48468085106382974
PhamClust_321	Maximum of maximum E-values observed for any OG	2.19e-12
PhamClust_321	Maximum of near-core OG E-values observed:	2.19e-12
PhamClust_321	Maximum distance between near-core OGs:	5
PhamClust_321	Median CDS count:	83.0
PhamClust_321	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7600290697674419
PhamClust_105	Maximum of maximum E-values observed for any OG	2.42e-14
PhamClust_105	Maximum of near-core OG E-values observed:	3.23e-16
PhamClust_105	Maximum distance between near-core OGs:	6
PhamClust_105	Median CDS count:	55.0
PhamClust_105	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6167832167832168
PhamClust_257	Maximum of maximum E-values observed for any OG	6.83e-18
PhamClust_257	Maximum of near-core OG E-values observed:	1.3e-35
PhamClust_257	Maximum distance between near-core OGs:	6
PhamClust_257	Median CDS count:	41
PhamClust_257	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5853658536585366
PhamClust_59	Maximum of maximum E-values observed for any OG	0.000418
PhamClust_59	Maximum of near-core OG E-values observed:	0.000418
PhamClust_59	Maximum distance between near-core OGs:	80
PhamClust_59	Median CDS count:	250
PhamClust_59	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3702290076335878
PhamClust_259	Maximum of maximum E-values observed for any OG	3.08e-16
PhamClust_259	Maximum of near-core OG E-values observed:	3.08e-16
PhamClust_259	Maximum distance between near-core OGs:	8
PhamClust_259	Median CDS count:	218
PhamClust_259	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8623853211009175
PhamClust_171	Maximum of maximum E-values observed for any OG	1.03e-11
PhamClust_171	Maximum of near-core OG E-values observed:	1.03e-11
PhamClust_171	Maximum distance between near-core OGs:	8
PhamClust_171	Median CDS count:	272.5
PhamClust_171	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8070657412762676
PhamClust_79	Maximum of maximum E-values observed for any OG	1.29e-06
PhamClust_79	Maximum of near-core OG E-values observed:	1.29e-06
PhamClust_79	Maximum distance between near-core OGs:	21
PhamClust_79	Median CDS count:	56
PhamClust_79	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6363636363636364
PhamClust_222	Maximum of maximum E-values observed for any OG	4.88e-20
PhamClust_222	Maximum of near-core OG E-values observed:	4.88e-20
PhamClust_222	Maximum distance between near-core OGs:	23
PhamClust_222	Median CDS count:	72
PhamClust_222	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4027777777777778
PhamClust_434	Maximum of maximum E-values observed for any OG	1.28e-18
PhamClust_434	Maximum of near-core OG E-values observed:	1.28e-18
PhamClust_434	Maximum distance between near-core OGs:	2
PhamClust_434	Median CDS count:	64.5
PhamClust_434	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9485294117647058
PhamClust_169	Maximum of maximum E-values observed for any OG	9.79e-13
PhamClust_169	Maximum of near-core OG E-values observed:	1.78e-17
PhamClust_169	Maximum distance between near-core OGs:	5
PhamClust_169	Median CDS count:	26.0
PhamClust_169	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7927350427350428
PhamClust_156	Maximum of maximum E-values observed for any OG	1.95e-13
PhamClust_156	Maximum of near-core OG E-values observed:	4.36e-42
PhamClust_156	Maximum distance between near-core OGs:	15
PhamClust_156	Median CDS count:	50.5
PhamClust_156	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.21784313725490195
PhamClust_128	Maximum of maximum E-values observed for any OG	7.22e-08
PhamClust_128	Maximum of near-core OG E-values observed:	1.83e-08
PhamClust_128	Maximum distance between near-core OGs:	6
PhamClust_128	Median CDS count:	61.0
PhamClust_128	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8279569892473119
PhamClust_417	Maximum of maximum E-values observed for any OG	1.73e-20
PhamClust_417	Maximum of near-core OG E-values observed:	1.73e-20
PhamClust_417	Maximum distance between near-core OGs:	3
PhamClust_417	Median CDS count:	68.5
PhamClust_417	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.978154305200341
PhamClust_356	Maximum of maximum E-values observed for any OG	1.36e-21
PhamClust_356	Maximum of near-core OG E-values observed:	1.92e-28
PhamClust_356	Maximum distance between near-core OGs:	3
PhamClust_356	Median CDS count:	318.0
PhamClust_356	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9811318888877901
PhamClust_374	Maximum of maximum E-values observed for any OG	1.6e-22
PhamClust_374	Maximum of near-core OG E-values observed:	1.6e-22
PhamClust_374	Maximum distance between near-core OGs:	3
PhamClust_374	Median CDS count:	52
PhamClust_374	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8653846153846154
PhamClust_100	Maximum of maximum E-values observed for any OG	2.63e-08
PhamClust_100	Maximum of near-core OG E-values observed:	2.63e-08
PhamClust_100	Maximum distance between near-core OGs:	12
PhamClust_100	Median CDS count:	120.0
PhamClust_100	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.709538567493113
PhamClust_3	Maximum of maximum E-values observed for any OG	0.000868
PhamClust_3	Maximum of near-core OG E-values observed:	1.98e-05
PhamClust_3	Maximum distance between near-core OGs:	14
PhamClust_3	Median CDS count:	84.0
PhamClust_3	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3950617283950617
PhamClust_372	Maximum of maximum E-values observed for any OG	4.81e-33
PhamClust_372	Maximum of near-core OG E-values observed:	5.01e-39
PhamClust_372	Maximum distance between near-core OGs:	4
PhamClust_372	Median CDS count:	51
PhamClust_372	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8431372549019608
PhamClust_57	Maximum of maximum E-values observed for any OG	0.000989
PhamClust_57	Maximum of near-core OG E-values observed:	0.000989
PhamClust_57	Maximum distance between near-core OGs:	15
PhamClust_57	Median CDS count:	329.0
PhamClust_57	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6400615116627202
PhamClust_138	Maximum of maximum E-values observed for any OG	7.83e-13
PhamClust_138	Maximum of near-core OG E-values observed:	7.83e-13
PhamClust_138	Maximum distance between near-core OGs:	7
PhamClust_138	Median CDS count:	93
PhamClust_138	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7311827956989247
PhamClust_401	Maximum of maximum E-values observed for any OG	4.53e-19
PhamClust_401	Maximum of near-core OG E-values observed:	4.53e-19
PhamClust_401	Maximum distance between near-core OGs:	4
PhamClust_401	Median CDS count:	100.5
PhamClust_401	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9304812834224598
PhamClust_104	Maximum of maximum E-values observed for any OG	2.74e-05
PhamClust_104	Maximum of near-core OG E-values observed:	2.74e-05
PhamClust_104	Maximum distance between near-core OGs:	14
PhamClust_104	Median CDS count:	252.0
PhamClust_104	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6964980544747081
PhamClust_139	Maximum of maximum E-values observed for any OG	2.05e-11
PhamClust_139	Maximum of near-core OG E-values observed:	2.5e-18
PhamClust_139	Maximum distance between near-core OGs:	9
PhamClust_139	Median CDS count:	52.0
PhamClust_139	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7924528301886793
PhamClust_381	Maximum of maximum E-values observed for any OG	3.48e-09
PhamClust_381	Maximum of near-core OG E-values observed:	3.41e-19
PhamClust_381	Maximum distance between near-core OGs:	4
PhamClust_381	Median CDS count:	86
PhamClust_381	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9186046511627907
PhamClust_340	Maximum of maximum E-values observed for any OG	2.18e-21
PhamClust_340	Maximum of near-core OG E-values observed:	2.18e-21
PhamClust_340	Maximum distance between near-core OGs:	4
PhamClust_340	Median CDS count:	88.0
PhamClust_340	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8523827973653622
PhamClust_236	Maximum of maximum E-values observed for any OG	1.27e-05
PhamClust_236	Maximum of near-core OG E-values observed:	5.17e-10
PhamClust_236	Maximum distance between near-core OGs:	7
PhamClust_236	Median CDS count:	64.5
PhamClust_236	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8992788461538461
PhamClust_243	Maximum of maximum E-values observed for any OG	7.51e-09
PhamClust_243	Maximum of near-core OG E-values observed:	7.51e-09
PhamClust_243	Maximum distance between near-core OGs:	6
PhamClust_243	Median CDS count:	345.5
PhamClust_243	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7800543627855767
PhamClust_10	Maximum of maximum E-values observed for any OG	0.000144
PhamClust_10	Maximum of near-core OG E-values observed:	7.25e-09
PhamClust_10	Maximum distance between near-core OGs:	13
PhamClust_10	Median CDS count:	79
PhamClust_10	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4634146341463415
PhamClust_432	Maximum of maximum E-values observed for any OG	9.21e-32
PhamClust_432	Maximum of near-core OG E-values observed:	9.21e-32
PhamClust_432	Maximum distance between near-core OGs:	1
PhamClust_432	Median CDS count:	23.0
PhamClust_432	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9130434782608695
PhamClust_19	Maximum of maximum E-values observed for any OG	3.53e-09
PhamClust_19	Maximum of near-core OG E-values observed:	2.25e-09
PhamClust_19	Maximum distance between near-core OGs:	16
PhamClust_19	Median CDS count:	62.5
PhamClust_19	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.20634920634920634
PhamClust_392	Maximum of maximum E-values observed for any OG	5.99e-32
PhamClust_392	Maximum of near-core OG E-values observed:	5.99e-32
PhamClust_392	Maximum distance between near-core OGs:	3
PhamClust_392	Median CDS count:	74.0
PhamClust_392	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8920547945205479
PhamClust_133	Maximum of maximum E-values observed for any OG	1.04e-08
PhamClust_133	Maximum of near-core OG E-values observed:	2.29e-10
PhamClust_133	Maximum distance between near-core OGs:	26
PhamClust_133	Median CDS count:	99.5
PhamClust_133	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.4271717171717172
PhamClust_307	Maximum of maximum E-values observed for any OG	1.74e-20
PhamClust_307	Maximum of near-core OG E-values observed:	1.74e-20
PhamClust_307	Maximum distance between near-core OGs:	15
PhamClust_307	Median CDS count:	60.0
PhamClust_307	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.41678243956654626
PhamClust_386	Maximum of maximum E-values observed for any OG	4.12e-17
PhamClust_386	Maximum of near-core OG E-values observed:	4.12e-17
PhamClust_386	Maximum distance between near-core OGs:	6
PhamClust_386	Median CDS count:	72.0
PhamClust_386	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7652173913043478
PhamClust_146	Maximum of maximum E-values observed for any OG	1.79e-15
PhamClust_146	Maximum of near-core OG E-values observed:	1.79e-15
PhamClust_146	Maximum distance between near-core OGs:	6
PhamClust_146	Median CDS count:	43
PhamClust_146	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5813953488372093
PhamClust_62	Maximum of maximum E-values observed for any OG	8.26e-09
PhamClust_62	Maximum of near-core OG E-values observed:	4.94e-09
PhamClust_62	Maximum distance between near-core OGs:	34
PhamClust_62	Median CDS count:	261
PhamClust_62	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.47509578544061304
PhamClust_265	Maximum of maximum E-values observed for any OG	5.96e-07
PhamClust_265	Maximum of near-core OG E-values observed:	5.96e-07
PhamClust_265	Maximum distance between near-core OGs:	5
PhamClust_265	Median CDS count:	70
PhamClust_265	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6428571428571429
PhamClust_388	Maximum of maximum E-values observed for any OG	1.26e-10
PhamClust_388	Maximum of near-core OG E-values observed:	7.35e-27
PhamClust_388	Maximum distance between near-core OGs:	13
PhamClust_388	Median CDS count:	184.5
PhamClust_388	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.8458328435406136
PhamClust_78	Maximum of maximum E-values observed for any OG	2.35e-15
PhamClust_78	Maximum of near-core OG E-values observed:	1.04e-16
PhamClust_78	Maximum distance between near-core OGs:	7
PhamClust_78	Median CDS count:	56.0
PhamClust_78	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7678571428571429
PhamClust_137	Maximum of maximum E-values observed for any OG	1.25e-08
PhamClust_137	Maximum of near-core OG E-values observed:	1.25e-08
PhamClust_137	Maximum distance between near-core OGs:	5
PhamClust_137	Median CDS count:	78.0
PhamClust_137	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7357549857549857
PhamClust_423	Maximum of maximum E-values observed for any OG	8.83e-32
PhamClust_423	Maximum of near-core OG E-values observed:	4.1e-34
PhamClust_423	Maximum distance between near-core OGs:	4
PhamClust_423	Median CDS count:	122.0
PhamClust_423	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9508835584223612
PhamClust_30	Maximum of maximum E-values observed for any OG	1.16e-05
PhamClust_30	Maximum of near-core OG E-values observed:	4.29e-13
PhamClust_30	Maximum distance between near-core OGs:	19
PhamClust_30	Median CDS count:	54
PhamClust_30	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3877551020408163
PhamClust_106	Maximum of maximum E-values observed for any OG	9.48e-07
PhamClust_106	Maximum of near-core OG E-values observed:	9.48e-07
PhamClust_106	Maximum distance between near-core OGs:	9
PhamClust_106	Median CDS count:	216
PhamClust_106	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5441860465116279
PhamClust_366	Maximum of maximum E-values observed for any OG	2.46e-15
PhamClust_366	Maximum of near-core OG E-values observed:	2.96e-19
PhamClust_366	Maximum distance between near-core OGs:	3
PhamClust_366	Median CDS count:	76.0
PhamClust_366	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9210526315789473
PhamClust_298	Maximum of maximum E-values observed for any OG	4.35e-27
PhamClust_298	Maximum of near-core OG E-values observed:	4.35e-27
PhamClust_298	Maximum distance between near-core OGs:	5
PhamClust_298	Median CDS count:	67.5
PhamClust_298	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.7559288537549407
PhamClust_196	Maximum of maximum E-values observed for any OG	3.32e-12
PhamClust_196	Maximum of near-core OG E-values observed:	3.32e-12
PhamClust_196	Maximum distance between near-core OGs:	5
PhamClust_196	Median CDS count:	214
PhamClust_196	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9439252336448598
PhamClust_266	Maximum of maximum E-values observed for any OG	1.54e-23
PhamClust_266	Maximum of near-core OG E-values observed:	2.71e-27
PhamClust_266	Maximum distance between near-core OGs:	10
PhamClust_266	Median CDS count:	66
PhamClust_266	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.48484848484848486
PhamClust_182	Maximum of maximum E-values observed for any OG	5.72e-07
PhamClust_182	Maximum of near-core OG E-values observed:	5.72e-07
PhamClust_182	Maximum distance between near-core OGs:	22
PhamClust_182	Median CDS count:	160
PhamClust_182	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.75625
PhamClust_433	Maximum of maximum E-values observed for any OG	1.55e-11
PhamClust_433	Maximum of near-core OG E-values observed:	1.55e-11
PhamClust_433	Maximum distance between near-core OGs:	4
PhamClust_433	Median CDS count:	449.0
PhamClust_433	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9610485275078499
PhamClust_280	Maximum of maximum E-values observed for any OG	1.21e-24
PhamClust_280	Maximum of near-core OG E-values observed:	8.61e-31
PhamClust_280	Maximum distance between near-core OGs:	8
PhamClust_280	Median CDS count:	62.5
PhamClust_280	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5920378904249872
PhamClust_426	Maximum of maximum E-values observed for any OG	1.83e-19
PhamClust_426	Maximum of near-core OG E-values observed:	1.83e-19
PhamClust_426	Maximum distance between near-core OGs:	3
PhamClust_426	Median CDS count:	178.5
PhamClust_426	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9303296703296704
PhamClust_214	Maximum of maximum E-values observed for any OG	1.99e-10
PhamClust_214	Maximum of near-core OG E-values observed:	4.66e-13
PhamClust_214	Maximum distance between near-core OGs:	8
PhamClust_214	Median CDS count:	81
PhamClust_214	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.64
PhamClust_142	Maximum of maximum E-values observed for any OG	2.5e-15
PhamClust_142	Maximum of near-core OG E-values observed:	2.87e-32
PhamClust_142	Maximum distance between near-core OGs:	16
PhamClust_142	Median CDS count:	107
PhamClust_142	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.6931818181818182
PhamClust_6	Maximum of maximum E-values observed for any OG	0.000957
PhamClust_6	Maximum of near-core OG E-values observed:	3.03e-07
PhamClust_6	Maximum distance between near-core OGs:	38
PhamClust_6	Median CDS count:	78
PhamClust_6	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5063291139240507
PhamClust_413	Maximum of maximum E-values observed for any OG	3e-26
PhamClust_413	Maximum of near-core OG E-values observed:	3e-26
PhamClust_413	Maximum distance between near-core OGs:	1
PhamClust_413	Median CDS count:	45.5
PhamClust_413	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9891304347826086
PhamClust_27	Maximum of maximum E-values observed for any OG	1.57e-13
PhamClust_27	Maximum of near-core OG E-values observed:	1.39e-18
PhamClust_27	Maximum distance between near-core OGs:	28
PhamClust_27	Median CDS count:	60.0
PhamClust_27	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3621766280107047
PhamClust_157	Maximum of maximum E-values observed for any OG	2.11e-08
PhamClust_157	Maximum of near-core OG E-values observed:	7.96e-21
PhamClust_157	Maximum distance between near-core OGs:	8
PhamClust_157	Median CDS count:	23.0
PhamClust_157	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5217391304347826
PhamClust_94	Maximum of maximum E-values observed for any OG	1.42e-09
PhamClust_94	Maximum of near-core OG E-values observed:	1.42e-09
PhamClust_94	Maximum distance between near-core OGs:	4
PhamClust_94	Median CDS count:	37.0
PhamClust_94	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.9199857752489331
PhamClust_183	Maximum of maximum E-values observed for any OG	1.85e-12
PhamClust_183	Maximum of near-core OG E-values observed:	1.85e-12
PhamClust_183	Maximum distance between near-core OGs:	11
PhamClust_183	Median CDS count:	80
PhamClust_183	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.5903614457831325
PhamClust_292	Maximum of maximum E-values observed for any OG	2.84e-16
PhamClust_292	Maximum of near-core OG E-values observed:	2.84e-16
PhamClust_292	Maximum distance between near-core OGs:	9
PhamClust_292	Median CDS count:	62.5
PhamClust_292	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.788085434894493
PhamClust_193	Maximum of maximum E-values observed for any OG	2.33e-13
PhamClust_193	Maximum of near-core OG E-values observed:	2.17e-15
PhamClust_193	Maximum distance between near-core OGs:	12
PhamClust_193	Median CDS count:	69.0
PhamClust_193	Median proportion of CDS which are near-core (conserved in 80 percent of gene-clusters):	0.3484848484848485
PhamClust_342	Maximum of maximum E-values observed for any OG	2.21e-11
PhamClust_342	Maximum of near-core OG E-values observed:	2.21e-11
PhamClust_342	Maximum distance between near-core OGs:	11
PhamClust_342	Median CDS count:	76.5
